J_day,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173
627,33.93,0.593933,0.05,1.67692,2.60116,0.575,1.24289,1.55099,0.05,2.76297,0.05,0.05,2.24562,0.26583,0.555304,0.05,1.1551,0.24,0.259387,0.05,0.05,0.05,0.05,32.98,0.05,2.5,1.52,2.59,0.215,0.35,9.39382,3.95114,-9.5,5.07,1.86784,3.52886,1.232,0.05,0.56,2.42645,0.05,0.66099,3.15067,0.662102,0.05,14.0132,4.53984,0.05,0.05,0.05,8.54743,6.91762,9.53725,3.90784,0.05,0.0768505,0.05,0.05,0.0835938,0.05,0.05,0.05,0.1006,0.05,0.05,0.05,0.05,0.05,0.28,3.58049,0.05,2.32798,1.57362,1.38702,13.49,3.25797,0.05,3.90413,17.455,0.475,0.861998,0.898395,1.42447,0.683954,1.20006,0.630223,1.24995,0.812049,0.508477,0.4313,1.74899,3.64756,0.385,0.860139,1.28551,0.76,0.355,0.374654,1.32445,0.05,0.05,1.68611,0.547013,0.409262,1.54351,0.8,1.20324,1.22516,2.91874,0.855,2.26657,5.94005,0.37,0.0915996,7.23,0.05,0.100503,0.12777,0.415,0.05,0.107425,0.05,0.106203,0.0650083,0.45,0.0553284,6.125,0.12099,3.065,0.073089,1.43417,1.62632,0.05,1.72968,2.28369,0.05,2.18931,0.05,7.495,0.832786,1.01116,0.418951,6.27183,31.935,0.05,2.49853,1.645,2.2172,0.05,0.05,2.24762,1.6931,0.05,32.525,0.05,0.13108,0.0548258,0.35,0.05,0.05,2.33,0.05,0.05,0.0654016,0.245,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
628,33.925,0.520094,0.05,1.46844,2.27778,0.575,1.08837,1.35817,0.05,2.41948,0.05,0.05,1.96644,0.232782,0.500099,0.05,1.0115,0.245,0.259387,0.05,0.05,0.05,0.05,35.515,0.05,2.5,1.415,2.365,0.21,0.34,10.558,4.4408,-9.5,5.235,0.839435,1.58592,0.553679,0.05,0.515,1.09048,0.05,0.656708,1.41595,0.664366,0.05,11.7678,3.81242,0.05,0.05,0.05,7.17787,5.80921,8.00909,3.28168,0.05,0.0768505,0.05,0.05,0.0835938,0.05,0.05,0.05,0.1006,0.05,0.05,0.05,0.05,0.05,0.28,3.13536,0.05,2.03857,1.37799,1.21458,13.49,2.85294,0.05,4.75147,14.23,0.455,1.04908,1.09338,1.73364,0.832397,1.46051,0.584061,1.52123,0.988293,0.471231,0.399708,1.57512,3.28494,0.38,0.77463,1.15771,0.755,0.35,0.326271,1.15341,0.05,0.05,1.46836,0.476371,0.356409,1.34418,0.8,1.18261,1.20416,2.8687,0.76,2.22772,6.6762,0.365,0.0915996,7.17,0.05,0.100503,0.12777,0.4,0.05,0.107425,0.05,0.106203,0.0650083,0.445,0.0553284,5.96,0.12099,2.42,0.073089,0.644536,1.61579,0.05,1.71848,2.2689,0.05,2.17513,0.05,7.505,0.835633,1.01462,0.420384,5.26689,31.83,0.05,2.38211,1.59,2.11389,0.05,0.05,2.14289,1.61421,0.05,23.06,0.05,0.13108,0.0548258,0.35,0.05,0.05,2.265,0.05,0.05,0.0654016,0.25,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
629,33.93,0.311264,0.05,0.878826,1.3632,0.595,0.651365,0.812834,0.05,1.448,0.05,0.05,1.17687,0.139314,0.444552,0.05,0.605356,0.245,0.259387,0.05,0.05,0.05,0.05,33.4,0.05,2.23,1.38,2.25,0.215,0.33,8.67534,3.64894,-9.5,5.425,0.382744,0.723105,0.252452,0.05,0.47,0.49721,0.05,0.618169,0.64561,0.507046,0.05,8.24727,2.67186,0.05,0.05,0.05,5.03048,4.07127,5.61302,2.29991,0.05,0.0634253,0.05,0.05,0.0667969,0.05,0.05,0.05,0.0752998,0.05,0.05,0.05,0.05,0.05,0.28,1.87644,0.05,1.22003,0.824694,0.726898,13.485,1.70741,0.05,6.58766,6.395,0.46,1.4545,1.51591,2.4036,1.15408,2.02493,0.553954,2.10911,1.37022,0.446941,0.379104,1.40016,2.92007,0.38,0.688589,1.02912,0.755,0.35,0.208177,0.735931,0.05,0.05,0.936885,0.303948,0.227406,0.857653,0.795,1.12348,1.14395,2.72527,0.725,2.11633,5.48573,0.345,0.544671,7.15,0.05,0.614142,0.826904,0.39,0.05,0.668153,0.05,0.658622,0.337181,0.45,0.26165,5.89,0.774005,2.27,0.400235,0.293879,1.52097,0.05,1.61763,2.13575,0.05,2.04748,0.05,7.505,0.637757,0.774359,0.320838,3.6912,31.895,0.05,2.01239,1.6,1.7858,0.05,0.05,1.8103,1.36367,0.05,9.025,0.05,0.0905402,0.0524129,0.35,0.05,0.05,2.125,0.05,0.194185,0.340251,0.25,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
630,33.935,0.159397,0.05,0.450044,0.69809,0.585,0.333562,0.41625,0.05,0.741517,0.05,0.05,0.60267,0.0713426,0.400319,0.05,0.310001,0.24,0.259387,0.05,0.05,0.05,0.05,27.835,0.05,3.255,1.525,2.195,0.2,0.295,5.86474,2.46677,-9.5,5.055,0.197192,0.372548,0.130065,0.05,0.43,0.256165,0.05,0.55861,0.332622,0.325958,0.05,10.9516,3.54798,0.05,0.05,0.05,6.67999,5.40626,7.45356,3.05406,0.05,0.0634253,0.05,0.05,0.0667969,0.05,0.05,0.05,0.0752998,0.05,0.05,0.05,0.05,0.05,0.28,0.96092,0.05,0.624776,0.422324,0.372242,13.49,0.874362,0.05,6.0269,1.825,0.48,1.33069,1.38687,2.19899,1.05584,1.85256,0.553954,1.92957,1.25358,0.446941,0.379104,1.26085,2.62953,0.38,0.620076,0.926727,0.76,0.35,0.122232,0.432106,0.05,0.05,0.550098,0.178465,0.133523,0.503576,0.79,1.03135,1.05014,2.50178,0.74,1.94277,3.70849,0.34,0.884267,7.18,0.05,1.00248,1.36451,0.39,0.05,1.09438,0.05,1.07816,0.531205,0.455,0.402682,5.915,1.2745,2.855,0.638496,0.151408,1.37442,0.05,1.46178,1.92997,0.05,1.85021,0.05,7.5,0.409987,0.497802,0.206253,4.90156,31.96,0.05,1.45588,1.6,1.29195,0.05,0.05,1.30967,0.98656,0.05,3.75,0.05,0.0905402,0.0524129,0.35,0.05,0.05,2.215,0.05,0.287884,0.536427,0.25,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
631,33.935,0.0821906,0.05,0.186472,0.275469,0.56,0.144679,0.174347,0.05,0.29105,0.05,0.05,0.241233,0.0505972,0.373403,0.05,0.136226,0.245,0.259387,0.05,0.05,0.05,0.05,18.655,0.05,3.205,1.615,2.18,0.18,0.285,4.20615,1.76915,-9.5,4.895,0.410132,0.774848,0.270517,0.05,0.42,0.532788,0.05,0.480366,0.691807,0.179956,0.05,14.0927,4.56561,0.05,0.05,0.05,8.59595,6.95689,9.59138,3.93002,0.05,0.0768505,0.05,0.05,0.0835938,0.05,0.05,0.05,0.1006,0.05,0.05,0.05,0.05,0.05,0.275,0.36977,0.05,0.249165,0.176526,0.158558,13.49,0.338714,0.05,4.27384,1.8,0.47,0.943628,0.983472,1.55937,0.748723,1.3137,0.553954,1.36832,0.888948,0.446941,0.379104,1.17607,2.45273,0.375,0.578383,0.864416,0.755,0.35,0.121595,0.429856,0.05,0.05,0.547233,0.177535,0.132828,0.500953,0.79,0.941965,0.959126,2.28496,0.76,1.7744,2.6597,0.365,0.503629,7.165,0.05,0.570955,0.777149,0.395,0.05,0.623299,0.05,0.614062,0.302544,0.44,0.229345,5.805,0.725884,3.07,0.363651,0.314908,1.18191,0.05,1.25703,1.65964,0.05,1.59105,0.05,7.505,0.226347,0.274828,0.115952,6.30743,31.895,0.05,0.916,1.53,0.812862,0.05,0.05,0.824013,0.620718,0.05,3.69,0.05,0.13108,0.0548258,0.35,0.05,0.05,2.385,0.05,0.163963,0.305519,0.25,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
632,33.935,0.05,0.05,0.05,0.05,0.535,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.355744,0.05,0.05,0.24,0.259387,0.05,0.05,0.05,0.05,9.44,0.05,4.365,1.48,2.21,0.19,0.3,3.32205,1.39729,-9.5,4.78,0.298193,0.554941,0.205194,0.05,0.45,0.381579,0.05,0.408739,0.495468,0.124498,0.05,19.1702,6.21055,0.05,0.05,0.05,11.693,9.46338,13.0471,5.34596,0.05,0.0768505,0.05,0.05,0.0835938,0.05,0.05,0.05,0.1006,0.05,0.05,0.05,0.05,0.05,0.27,0.05,0.05,0.05,0.05,0.05,13.48,0.05,0.05,3.6777,1.8,0.44,0.812005,0.846291,1.34186,0.644286,1.13046,0.553954,1.17745,0.764952,0.446941,0.379104,1.12045,2.33673,0.37,0.551031,0.823537,0.76,0.35,0.149607,0.52888,0.05,0.05,0.673297,0.218434,0.163427,0.616356,0.79,0.872521,0.888417,2.1165,0.755,1.64359,2.10065,0.37,0.293135,7.145,0.05,0.332322,0.452337,0.39,0.05,0.362789,0.05,0.357413,0.176095,0.425,0.133489,5.74,0.422498,2.76,0.211662,0.234763,1.00568,0.05,1.06959,1.41218,0.05,1.35381,0.05,7.51,0.156592,0.190133,0.0808602,8.57992,31.89,0.05,0.688279,1.53,0.610781,0.05,0.05,0.61916,0.466405,0.05,3.71,0.05,0.13108,0.0548258,0.34,0.05,0.05,2.385,0.05,0.0954339,0.177826,0.235,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
633,33.935,0.05,0.05,0.05,0.05,0.525,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.353173,0.05,0.05,0.235,0.259387,0.05,0.05,0.05,0.05,14.995,0.05,4.55,1.35,2.275,0.2,0.32,1.8851,0.792891,-9.5,4.63,0.05,0.0776142,0.05,0.05,0.465,0.0533678,0.05,0.37059,0.0692962,0.186747,0.05,27.5987,8.94112,0.05,0.05,0.05,16.834,13.6241,18.7834,7.69641,0.05,0.0768505,0.05,0.05,0.0835938,0.05,0.05,0.05,0.1006,0.05,0.05,0.05,0.05,0.05,0.27,0.05,0.05,0.05,0.05,0.05,13.485,0.05,0.05,3.3752,1.82,0.435,0.745216,0.776682,1.23149,0.591293,1.03748,0.700471,1.08061,0.702034,0.565154,0.479375,1.11235,2.31984,0.37,0.547047,0.817583,0.765,0.35,0.189078,0.668414,0.05,0.05,0.850933,0.276063,0.206543,0.778969,0.79,0.847081,0.862514,2.05479,0.765,1.59567,1.19201,0.36,0.261051,7.14,0.05,0.295949,0.402827,0.39,0.05,0.323081,0.05,0.318293,0.156821,0.43,0.118879,5.745,0.376254,2.855,0.188495,0.05,0.911813,0.05,0.969764,1.28037,0.05,1.22746,0.05,7.505,0.234888,0.285199,0.118166,12.3522,31.945,0.05,0.360771,1.555,0.320149,0.05,0.05,0.324541,0.244473,0.05,3.735,0.05,0.13108,0.0548258,0.335,0.05,0.05,2.38,0.05,0.0849884,0.158363,0.225,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
634,33.935,0.05,0.05,0.05,0.05,0.53,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.3362,0.05,0.05,0.24,0.259387,0.05,0.05,0.05,0.05,18.14,0.05,7.25,1.32,2.325,0.2,0.345,1.38094,0.580838,-9.5,4.65,0.05,0.0776142,0.05,0.05,0.5,0.0533678,0.05,0.344509,0.0692962,0.190142,0.05,31.3657,10.1615,0.05,0.05,0.05,19.1317,15.4837,21.3472,8.74691,0.05,0.0768505,0.05,0.05,0.0835938,0.05,0.05,0.05,0.1006,0.05,0.05,0.05,0.05,0.05,0.27,0.05,0.05,0.05,0.05,0.05,13.415,0.05,0.05,3.05856,1.82,0.435,0.675304,0.703817,1.11596,0.535821,0.940144,0.871073,0.979229,0.636172,0.702799,0.596128,1.0589,2.20835,0.37,0.520757,0.778292,0.76,0.35,0.204038,0.721302,0.05,0.05,0.918262,0.297906,0.222886,0.840605,0.79,0.845706,0.861113,2.05146,0.765,1.59308,0.873219,0.36,0.221674,7.135,0.05,0.251308,0.342066,0.39,0.05,0.274348,0.05,0.270282,0.133166,0.445,0.100947,5.69,0.319501,2.865,0.160063,0.05,0.847642,0.05,0.901514,1.19026,0.05,1.14107,0.05,7.5,0.239159,0.290385,0.120314,14.0382,31.89,0.05,0.0767598,1.52,0.0681169,0.05,0.05,0.0690513,0.0520154,0.05,3.69,0.05,0.13108,0.0548258,0.345,0.05,0.05,2.36,0.05,0.0721689,0.134475,0.225,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
635,33.925,0.05,0.05,0.0510594,0.0654223,0.535,0.05,0.05,0.05,0.0679369,0.05,0.05,0.0598971,0.05,0.297454,0.05,0.05,0.24,0.259387,0.05,0.05,0.05,0.05,14.335,0.05,9.8,1.335,2.32,0.19,0.35,1.39799,0.588009,-9.5,4.895,0.135236,0.247072,0.0977099,0.05,0.54,0.169887,0.05,0.337891,0.220593,0.150529,0.05,28.338,9.18064,0.05,0.05,0.05,17.285,13.9891,19.2866,7.90258,0.05,0.0768505,0.05,0.05,0.0835938,0.05,0.05,0.05,0.1006,0.05,0.05,0.05,0.05,0.05,0.305,0.0806412,0.05,0.0611771,0.05,0.05,13.3,0.0756291,0.05,2.86574,1.82,0.425,0.632731,0.659447,1.0456,0.502041,0.880876,0.712514,0.917496,0.596066,0.57487,0.487616,0.936862,1.95385,0.365,0.460741,0.688596,0.76,0.35,0.216134,0.764063,0.05,0.05,0.972699,0.315567,0.236099,0.890438,0.79,0.824391,0.839411,1.99975,0.765,1.55292,0.884,0.36,0.332998,7.11,0.05,0.377514,0.513849,0.385,0.05,0.412124,0.05,0.406016,0.200041,0.445,0.151642,5.65,0.479952,2.69,0.240445,0.109641,0.831359,0.05,0.884197,1.1674,0.05,1.11915,0.05,7.495,0.189334,0.229888,0.0952488,12.6831,31.775,0.05,0.235397,1.53,0.208892,0.05,0.05,0.211757,0.159514,0.05,3.665,0.05,0.13108,0.0548258,0.345,0.05,0.05,2.355,0.05,0.108412,0.202008,0.23,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
636,33.93,0.05,0.05,0.0510594,0.0654223,0.525,0.05,0.05,0.05,0.0679369,0.05,0.05,0.0598971,0.05,0.266765,0.05,0.05,0.24,0.259387,0.05,0.05,0.05,0.05,15.405,0.05,8.795,1.385,2.3,0.185,0.345,0.711173,0.299127,-9.5,5.335,0.135236,0.247072,0.0977099,0.05,0.555,0.169887,0.05,0.337891,0.220593,0.151661,0.05,28.3445,9.18275,0.05,0.05,0.05,17.2889,13.9923,19.291,7.9044,0.05,0.0768505,0.05,0.05,0.0835938,0.05,0.05,0.05,0.1006,0.05,0.05,0.05,0.05,0.05,0.305,0.0806412,0.05,0.0611771,0.05,0.05,13.375,0.0756291,0.05,2.7879,1.825,0.425,0.615546,0.641536,1.0172,0.488406,0.856951,0.541912,0.892576,0.579877,0.437225,0.370863,0.840206,1.75227,0.355,0.413207,0.617553,0.76,0.35,0.215179,0.760687,0.05,0.05,0.968401,0.314173,0.235056,0.886504,0.79,0.818891,0.83381,1.98641,0.765,1.54256,0.4497,0.36,0.346123,7.105,0.05,0.392394,0.534103,0.385,0.05,0.428368,0.05,0.422019,0.207926,0.44,0.157619,5.63,0.49887,2.68,0.249922,0.109641,0.831359,0.05,0.884197,1.1674,0.05,1.11915,0.05,7.5,0.190758,0.231616,0.0959649,12.686,31.785,0.05,0.356933,1.535,0.316744,0.05,0.05,0.321089,0.241872,0.05,3.695,0.05,0.13108,0.0548258,0.34,0.05,0.05,2.37,0.05,0.112685,0.209971,0.235,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
637,33.94,0.05,0.05,0.05,0.05,0.505,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.246878,0.05,0.05,0.24,0.259387,0.05,0.05,0.05,0.05,15.985,0.05,8.685,1.42,2.345,0.19,0.325,1.74871,0.735524,-9.5,5.48,0.05,0.0776142,0.05,0.05,0.56,0.0533678,0.05,0.337891,0.0692962,0.151661,0.05,31.3162,10.1455,0.05,0.05,0.05,19.1015,15.4593,21.3135,8.7331,0.05,0.0768505,0.05,0.05,0.0835938,0.05,0.05,0.05,0.1006,0.05,0.05,0.05,0.05,0.05,0.27,0.05,0.05,0.05,0.05,0.05,13.485,0.05,0.05,2.7313,1.825,0.425,0.603047,0.62851,0.99655,0.478489,0.839551,0.553954,0.874453,0.568103,0.446941,0.379104,0.777568,1.62164,0.345,0.382402,0.571514,0.76,0.35,0.17539,0.620027,0.05,0.05,0.789333,0.256078,0.191592,0.722579,0.79,0.80514,0.819808,1.95305,0.755,1.51666,1.10577,0.365,0.193479,7.13,0.05,0.219344,0.298557,0.38,0.05,0.239453,0.05,0.235904,0.116228,0.44,0.0881074,5.505,0.278863,2.885,0.139704,0.05,0.831359,0.05,0.884197,1.1674,0.05,1.11915,0.05,7.5,0.190758,0.231616,0.0959649,14.016,31.895,0.05,0.330067,1.545,0.292903,0.05,0.05,0.296921,0.223666,0.05,3.75,0.05,0.13108,0.0548258,0.34,0.05,0.05,2.39,0.05,0.0666237,0.117371,0.21,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
638,33.935,0.05,0.05,0.05,0.05,0.515,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.247049,0.05,0.05,0.24,0.259387,0.05,0.05,0.05,0.05,14.105,0.05,8.525,1.47,2.42,0.2,0.335,2.26747,0.953722,-9.5,5.73,0.05,0.0776142,0.05,0.05,0.58,0.0533678,0.05,0.337891,0.0692962,0.138079,0.05,31.6721,10.2608,0.05,0.05,0.05,19.3186,15.635,21.5558,8.83236,0.05,0.0768505,0.05,0.05,0.0835938,0.05,0.05,0.05,0.1006,0.05,0.05,0.05,0.05,0.05,0.27,0.05,0.05,0.05,0.05,0.05,13.485,0.05,0.05,2.74545,1.82,0.455,0.606172,0.631767,1.00171,0.480968,0.843901,0.521841,0.878984,0.571046,0.421032,0.357127,0.778108,1.62276,0.35,0.382668,0.571911,0.76,0.35,0.134328,0.474867,0.05,0.05,0.604535,0.196125,0.146736,0.553409,0.79,0.777637,0.791804,1.88634,0.78,1.46485,1.4338,0.37,0.0906273,7.475,0.05,0.0994005,0.126269,0.375,0.05,0.106221,0.05,0.105018,0.0644242,0.44,0.0548857,5.625,0.119589,3.29,0.072387,0.05,0.831359,0.05,0.884197,1.1674,0.05,1.11915,0.05,7.495,0.173675,0.210874,0.0873711,14.1754,31.97,0.05,0.207251,1.67,0.183916,0.05,0.05,0.186439,0.140442,0.05,3.775,0.05,0.13108,0.0548258,0.345,0.05,0.05,2.335,0.05,0.05,0.0648118,0.23,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
639,33.925,0.0929492,0.05,0.216848,0.322587,0.52,0.167193,0.202442,0.05,0.3411,0.05,0.05,0.281911,0.0554125,0.288024,0.05,0.15715,0.24,0.259387,0.05,0.05,0.05,0.05,15.005,0.05,6.545,1.685,2.535,0.21,0.37,1.49785,0.63001,-9.5,5.97,0.0879918,0.157815,0.0665485,0.05,0.615,0.108514,0.05,0.344898,0.140902,0.104226,0.05,29.6158,9.59462,0.05,0.05,0.05,18.0644,14.6199,20.1563,8.25893,0.05,0.0768505,0.05,0.05,0.0835938,0.05,0.05,0.05,0.1006,0.05,0.05,0.05,0.05,0.05,0.27,0.434628,0.05,0.291334,0.205031,0.183682,13.495,0.39773,0.05,1.94764,4.215,0.465,0.430023,0.44818,0.710623,0.341202,0.598669,0.487721,0.623557,0.405104,0.393503,0.333777,0.907163,1.89191,0.36,0.446136,0.666767,0.76,0.35,0.128917,0.455737,0.05,0.05,0.580181,0.188225,0.140825,0.531115,0.785,0.744634,0.7582,1.80628,0.8,1.40268,0.947143,0.365,0.05,7.675,0.05,0.05,0.05,0.42,0.05,0.05,0.05,0.05,0.05,0.455,0.05,6.215,0.05,3.78,0.05,0.0733665,0.8486,0.05,0.902533,1.19161,0.05,1.14236,0.05,7.5,0.12465,0.150378,0.0751309,13.255,32.02,0.05,0.0754805,1.845,0.0669816,0.05,0.05,0.0679005,0.0511485,0.05,3.77,0.05,0.13108,0.0548258,0.355,0.05,0.05,2.18,0.05,0.05,0.05,0.265,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
640,28.975,0.336349,0.05,0.94965,1.47306,0.5,0.703858,0.87834,0.05,1.56469,0.05,0.05,1.27171,0.150542,0.30894,0.05,0.654141,0.23,0.259387,0.05,0.05,0.05,0.05,18.36,0.05,4.885,1.615,2.475,0.215,0.375,2.99326,1.259,-9.5,5.88,0.0879918,0.157815,0.0665485,0.05,0.61,0.108514,0.05,0.357744,0.140902,0.0555586,0.05,25.6885,8.32227,0.05,0.05,0.05,15.6688,12.6811,17.4833,7.16371,0.05,0.0768505,0.05,0.05,0.0835938,0.05,0.05,0.05,0.1006,0.05,0.05,0.05,0.05,0.05,0.27,2.02766,0.05,1.31836,0.891155,0.785478,10.945,1.84501,0.05,0.769504,8.345,0.445,0.1699,0.177074,0.280764,0.134807,0.236531,0.485714,0.246365,0.160055,0.391883,0.332403,0.973041,2.0293,0.355,0.478534,0.715187,0.77,0.28,0.137829,0.487245,0.05,0.05,0.620293,0.201238,0.150561,0.567834,0.69,0.691004,0.703593,1.67619,0.775,1.30166,1.89275,0.35,0.0881967,6.61,0.05,0.0966449,0.122519,0.43,0.05,0.103213,0.05,0.102054,0.0629641,0.445,0.0537788,6.33,0.116086,3.715,0.0706319,0.0733665,0.880206,0.05,0.936149,1.23599,0.05,1.18491,0.05,7.505,0.0634363,0.0760531,0.05,11.4973,27.4,0.05,0.942866,1.845,0.836703,0.05,0.05,0.848181,0.638923,0.05,3.63,0.05,0.13108,0.0548258,0.355,0.05,0.05,1.87,0.05,0.05,0.0633373,0.26,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
641,24.035,0.468623,0.05,1.32311,2.05236,0.5,0.980661,1.22376,0.05,2.18003,0.05,0.05,1.77183,0.209745,0.282881,0.05,0.911393,0.22,0.259387,0.05,0.05,0.05,0.05,18.585,0.05,6.07,1.38,2.28,0.195,0.365,2.72292,1.14529,-9.5,5.825,0.05,0.0776142,0.05,0.05,0.58,0.0533678,0.05,0.341784,0.0692962,0.0555586,0.05,25.4537,8.24623,0.05,0.05,0.05,15.5257,12.5653,17.3236,7.09825,0.05,0.0768505,0.05,0.05,0.0835938,0.05,0.05,0.05,0.1006,0.05,0.05,0.05,0.05,0.05,0.27,2.82507,0.05,1.83682,1.24162,1.09438,8.405,2.57059,0.05,1.20998,10.105,0.44,0.267153,0.278433,0.441477,0.211973,0.371925,0.51582,0.387387,0.251673,0.416174,0.353007,0.890964,1.85813,0.345,0.438169,0.65486,0.78,0.21,0.143877,0.508625,0.05,0.05,0.647511,0.210068,0.157168,0.592751,0.595,0.646312,0.658087,1.56778,0.755,1.21747,1.7218,0.34,0.299455,5.665,0.05,0.339487,0.462089,0.39,0.05,0.37061,0.05,0.365118,0.179891,0.4,0.136367,6.055,0.431607,3.285,0.216225,0.05,0.840937,0.05,0.894383,1.18085,0.05,1.13205,0.05,7.5,0.0669076,0.0812385,0.05,11.3922,22.735,0.05,1.61068,1.69,1.42932,0.05,0.05,1.44893,1.09146,0.05,3.4,0.05,0.13108,0.0548258,0.345,0.05,0.05,1.655,0.05,0.101917,0.18166,0.26,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
642,24.035,0.384026,0.05,1.08426,1.68186,0.52,0.80363,1.00285,0.05,1.78649,0.05,0.05,1.45198,0.171881,0.284253,0.05,0.746866,0.22,0.259387,0.05,0.05,0.05,0.05,17.28,0.05,10.105,1.33,2.195,0.19,0.355,2.46231,1.03567,-9.5,5.88,0.05,0.0776142,0.05,0.05,0.55,0.0533678,0.05,0.292735,0.0692962,0.0680084,0.05,28.5179,9.23894,0.05,0.05,0.05,17.3947,14.0779,19.4091,7.95276,0.05,0.0768505,0.05,0.05,0.0835938,0.05,0.05,0.05,0.1006,0.05,0.05,0.05,0.05,0.05,0.27,2.31508,0.05,1.50523,1.01748,0.89682,8.42,2.10655,0.05,2.16523,10.17,0.425,0.478063,0.498249,0.790011,0.37932,0.66555,0.495749,0.693219,0.450361,0.39998,0.339271,0.895284,1.86713,0.34,0.440294,0.658035,0.78,0.21,0.145787,0.515377,0.05,0.05,0.656106,0.212857,0.159254,0.600619,0.59,0.669002,0.68119,1.62282,0.735,1.26021,1.55701,0.34,0.614466,5.645,0.05,0.696609,0.948182,0.38,0.05,0.760473,0.05,0.749203,0.369128,0.4,0.279818,5.805,0.885634,2.865,0.443683,0.05,0.720256,0.05,0.766032,1.01139,0.05,0.969589,0.05,7.505,0.0825668,0.100252,0.0522139,12.7637,22.72,0.05,0.869944,1.63,0.771991,0.05,0.05,0.782582,0.589508,0.05,3.365,0.05,0.13108,0.0548258,0.34,0.05,0.05,1.655,0.05,0.200047,0.372757,0.25,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
643,24.045,0.430288,0.05,1.21488,1.88447,0.515,0.90044,1.12365,0.05,2.0017,0.05,0.05,1.62689,0.192587,0.751092,0.05,0.836838,0.225,0.259387,0.05,0.05,0.05,0.05,30.525,0.05,8.15,1.32,2.17,0.19,0.35,9.7835,4.11504,-9.5,5.75,0.05,0.0776142,0.05,0.05,0.555,0.0533678,0.05,0.326213,0.0692962,0.13242,0.05,20.5562,6.65959,0.05,0.05,0.05,12.5384,10.1476,13.9904,5.73249,0.05,0.139612,0.05,0.0564421,0.151862,0.0753211,0.0869183,0.05,0.182756,0.05,0.05,0.0530105,0.05,0.05,0.27,2.59397,0.05,1.68656,1.14005,1.00486,8.41,2.36031,0.05,5.19194,7.695,0.42,1.14634,1.19474,1.89435,0.909562,1.59591,0.499763,1.66225,1.07991,0.403219,0.342018,2.36564,4.93361,0.335,1.16341,1.73875,0.775,0.21,0.1773,0.626779,0.05,0.05,0.797928,0.258867,0.193678,0.730447,0.59,0.946091,0.963327,2.29496,0.735,1.78217,6.18646,0.335,0.963992,5.65,0.05,1.09286,1.48754,0.375,0.05,1.19305,0.05,1.17537,0.579098,0.42,0.438987,5.66,1.38941,2.79,0.696062,0.05,0.802626,0.05,0.853637,1.12705,0.05,1.08047,0.05,7.51,0.166557,0.202232,0.0837903,9.20027,22.735,0.05,0.523246,1.63,0.46433,0.05,0.05,0.4707,0.354572,0.05,3.31,0.05,0.238129,0.0996002,0.34,0.05,0.0801879,1.655,0.0697145,0.31384,0.584791,0.24,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
