time,atemp,dtemp,windspd,solrad,cloud
235.625,23.9,22.1,0.9,0.53,1
235.667,23.2,21,1.7,0.3,1
235.708,22.4,20.4,3.7,0.27,1
235.75,22.3,20.2,3.6,0.21,1
235.792,22.1,20.1,2.4,0.04,1
235.833,22.3,20,3.3,0.02,1
235.875,21.7,19.8,2.6,0,1
235.917,21.6,20,3.1,0,1
235.958,21.3,19.2,4.7,0,1
236,21.5,19.6,3.9,0,1
236.042,22.2,20.2,1.6,0,1
236.083,22.1,21,2,0,1
236.125,22.1,20.9,3.2,0,1
236.167,21.8,20.4,2.3,0,1
236.208,21.9,20.5,1.6,0,1
236.25,22,20.6,0.1,0,1
236.292,21.8,20.4,0.3,0.05,1
236.333,21.8,20.6,0.6,0.13,1
236.375,21.9,20.7,2.8,0.15,1
236.417,22.2,21,2.4,0.09,1
236.458,23.1,21.8,2.6,0.04,1
236.5,23.2,21.9,0.8,0.14,1
236.542,23.9,23,0.2,0.49,1
236.583,25.3,24,1.1,0.77,1
236.625,24.8,23.5,1.5,0.26,1
236.667,26.8,25,1.5,0.68,0.9
236.708,27.8,25.4,0.7,0.8,0.8
236.75,28.6,24.1,1.2,0.52,0.7
236.792,27.2,23.4,1,0.16,0.7
236.833,27.7,21.9,2.3,0.01,0.8
236.875,27.1,21.8,0.9,0,0.8
236.917,26,23,0.8,0,0.9
236.958,25.9,22.3,0.6,0,0.7
237,25.6,22.2,1.7,0,0.8
237.042,25.1,22,1.5,0,0.8
237.083,24.5,22.1,0.8,0,0.8
237.125,24.3,22.1,0.4,0,0.7
237.167,23.5,22.2,0.5,0,0.8
237.208,23.2,21.9,0.8,0,0.7
237.25,23.1,21.8,0.2,0,0.8
237.292,23.7,22.3,0.1,0.21,0.9
237.333,25.2,22.6,0.4,0.53,0.9
237.375,25.3,22.5,0.5,0.38,1
237.417,25.2,23,1.1,0.56,1
237.458,25.9,23.1,1,0.91,1
237.5,26.1,23.3,1.4,0.88,1
237.542,25.7,23.5,2,0.58,1
237.583,26,22.6,3.2,0.91,1
237.625,26.7,22.5,2.2,0.76,1
237.667,26.9,21.8,2.6,0.58,1
237.708,27.2,22.8,2.2,0.98,1
237.75,27.3,22.9,1,0.44,0.8
237.792,26.7,23.1,1.3,0.11,0.6
237.833,25.9,23.1,0.7,0,0.7
237.875,25.5,23.1,0.2,0,0.6
237.917,25.4,23,0.5,0,0.6
237.958,24.7,22.9,0.8,0,1
238,24.4,23,1.5,0,1
238.042,24.5,23.4,0.5,0,1
238.083,24.6,23.5,0.1,0,0.9
238.125,24,22.6,1.1,0,1
238.167,23.8,22.5,1.7,0,0.8
238.208,23.6,22.2,2,0,0.4
238.25,23.1,21.5,1.8,0.01,0.1
238.292,23.7,22.1,0.5,0.32,0.6
238.333,24.6,21.1,1.7,0.83,0.7
238.375,27.3,20.3,1.1,1.63,0.6
238.417,28,19.2,1.1,2.39,0.6
238.458,29.5,18.9,1.3,2.72,0.7
238.5,29.7,17.8,1.6,1.91,0.7
238.542,30.5,15.3,2.2,3.16,0.3
238.583,32.5,15,1.3,3.1,0.4
238.625,33.6,11.4,2.3,2.79,0.5
238.667,34.1,12.4,1.8,2.1,0.7
238.708,33.3,12.8,2.1,1.39,0.6
238.75,31,16.5,1.7,0.43,0.8
238.792,29.7,18.4,0.6,0.1,1
238.833,27.6,19.1,0.5,0,0.5
238.875,26.1,20.1,0.9,0,0.5
238.917,25.8,19.4,0.4,0,0.4
238.958,24.8,20.2,0.3,0,0.5
239,24.1,20.6,0.1,0,0
239.042,23.4,19.7,0.6,0,0.4
239.083,22.9,20.9,0.8,0,0.4
239.125,22.9,20.9,0.1,0,0.2
239.167,22.3,20.5,0.6,0,0.2
239.208,22.1,20.7,0,0,0.3
239.25,22,20.6,0.5,0,0.7
239.292,22.8,20.7,0.6,0.24,0.4
239.333,24.6,20.9,0.6,0.78,0.5
239.375,25.4,20.8,0.4,0.93,0.9
239.417,25,19.8,1.6,0.45,1
239.458,23.7,21.9,1.9,0.35,1
239.5,24.4,21.5,1.3,0.64,1
239.542,26.3,20.3,1.1,1.53,0.8
239.583,27,20,1.7,1.6,0.7
239.625,28,20,1,1.2,0.8
239.667,28.3,20.5,1.4,0.59,0.9
239.708,27.4,21.6,0.8,0.29,1
239.75,23.6,21.3,3.9,0.11,1
239.792,22.5,20.4,3.3,0.04,1
239.833,21.6,20,3.4,0,1
239.875,21.7,20.5,0.4,0,1
239.917,21.6,20.5,0.8,0,1
239.958,21.5,20.1,1.8,0,0.7
240,21.7,20.1,1.6,0,0.8
240.042,21.8,19.5,2.6,0,0.8
240.083,22,19.3,2.2,0,0.6
240.125,21.9,19,0.7,0,0.7
240.167,21.1,19.7,0.4,0,0.6
240.208,21.2,19.6,1,0,0.7
240.25,20.9,19.5,1,0.01,0.7
240.292,22.4,19.5,0.3,0.37,0.8
240.333,23.1,19.8,0.7,0.79,0.7
240.375,25.1,17,1.1,1.36,0.4
240.417,25.7,16.8,1.1,1.98,0.6
240.458,27.5,15.8,0.9,2.49,0.3
240.5,28.5,13.9,1.8,2.92,0.3
240.542,29.5,14.4,1.9,3.02,0.3
240.583,30.5,13.7,2.3,3.04,0.3
240.625,31.5,13.2,2,2.58,0.3
240.667,31,11.8,1.8,2.2,0.4
240.708,29.8,14.3,2.6,1.01,0.7
240.75,28.8,15.3,2.9,0.47,0.6
240.792,27.4,16,1.3,0.11,0.5
240.833,26.4,16.3,1.3,0,0.5
240.875,25.1,17.5,0.5,0,0.2
240.917,24,17.7,0.6,0,0.7
240.958,23.6,17.8,0.8,0,0.6
241,23.2,18.7,0.4,0,0.5
241.042,22.8,18.7,0.3,0,0.6
241.083,23.1,18.4,0.4,0,0.8
241.125,23,18.5,0.5,0,0.8
241.167,22.9,18.8,0.4,0,0.8
241.208,22.6,19.5,1.1,0,0.7
241.25,22.3,19.8,1.4,0,0.9
241.292,22.6,19.5,0.8,0.13,0.9
241.333,23.6,18.9,0.7,0.39,0.9
241.375,24.6,18.2,0.3,0.69,1
241.417,23.7,18.1,3.1,0.46,1
241.458,23,17.6,2.7,0.29,1
241.5,21.4,19.8,1.6,0.3,1
241.542,22.6,20.3,0.9,0.77,1
241.583,23.1,19.8,1.4,0.81,1
241.625,24.4,21.1,1,0.85,1
241.667,25.7,19.5,0.7,1.99,0.8
241.708,25.6,19.4,2.3,1.01,0.7
241.75,24.7,19.9,2.5,0.45,0.9
241.792,24.2,19.6,1.8,0.06,0.4
241.833,24,19,1.7,0,0.7
241.875,24.2,19.2,1.6,0,0.6
241.917,24,18.8,1.6,0,0.6
241.958,24,18.8,1.1,0,0.4
242,24,18.6,1.4,0,0.5
242.042,23,19.9,1.2,0,0.7
242.083,22.8,20.3,0.9,0,0.5
242.125,22.6,20.3,1,0,0.6
242.167,22.3,20.3,0.5,0,0.8
242.208,22.2,20.2,0.4,0,0.8
242.25,22.1,20.5,0.5,0,0.8
242.292,22.3,20.3,0.3,0.12,0.8
242.333,22.7,20.4,0.9,0.25,0.8
242.375,22.8,20.5,0.7,0.37,1
242.417,24.7,17.6,0.4,1.15,0.8
242.458,26.7,16.9,1.2,1.73,0.8
242.5,27.1,16.3,1.2,2.16,0.8
242.542,28.3,16.5,1.7,2.61,0.8
242.583,29,14.7,2.5,2.51,0.8
242.625,29.9,14.4,1,2.06,0.8
242.667,30.2,13.4,1,1.62,0.8
242.708,29.2,13.8,1.3,1.03,0.9
242.75,27.8,16.1,1.9,0.4,0.9
242.792,27.1,17.2,1.6,0.1,1
242.833,26,18.6,1.2,0,1
242.875,25,19.1,0.9,0,0.9
242.917,24.2,19.2,1.3,0,1
242.958,24.3,18.6,1.1,0,1
243,24,18.6,0.1,0,0.9
243.042,23.6,18,0.7,0,1
243.083,23.2,20.3,1.9,0,1
243.125,23,20.1,0.4,0,0.9
243.167,22.5,20.4,1,0,0.9
243.208,22.5,20,1.3,0,0.9
243.25,22.5,19.8,0.4,0,0.9
243.292,22.8,19.7,0.9,0.06,1
243.333,23.2,20.1,0.4,0.25,1
243.375,22.6,19.9,1.1,0.3,1
243.417,22.6,20.3,2.3,0.38,1
243.458,25.2,17.6,3,1.89,0.7
243.5,27.2,15.8,2.3,2.87,0.7
243.542,27.7,15.3,2.8,2.09,0.8
243.583,28,16.9,2.4,1.94,0.9
243.625,28.3,17.7,2.9,1.55,0.7
243.667,28.4,17.8,2.5,1.6,0.7
243.708,27.5,18.7,3.3,0.72,0.9
243.75,26.5,18.8,4,0.3,0.9
243.792,25.7,19.1,3.4,0.09,1
243.833,23.9,20.8,1.7,0,1
243.875,23.3,21.1,1.2,0,1
243.917,23.2,21.9,1.3,0,1
243.958,22.1,20,3.3,0,1
244,21.5,18.6,3.9,0,1
244.042,20.8,18.3,2.7,0,1
244.083,20.6,18.5,2.9,0,0.9
244.125,20.6,18.5,3.3,0,0.9
244.167,20.3,18.5,2.9,0,1
244.208,20.2,18.6,2.7,0,1
244.25,20.1,18.7,2.2,0,1
244.292,20.2,19,2,0.03,1
244.333,20,18.8,3.9,0.03,1
244.375,20.8,19.9,2.3,0.18,1
244.417,21.6,20.4,0.8,0.23,1
244.458,22.7,21.5,0.9,0.52,1
244.5,24.7,22.5,1.1,0.91,1
244.542,27.8,22.9,0.5,1.79,1
244.583,27,23.8,1.3,0.57,1
244.625,26.2,23.4,1.9,0.76,1
244.667,25,22.6,2.3,0.57,1
244.708,23.8,22.5,1.8,0.13,1
244.75,21.2,20.1,3.4,0.07,1
244.792,20.8,19.6,4.3,0.01,1
244.833,20.9,19.5,4.2,0,0.9
244.875,20.8,19.4,3.4,0,1
244.917,20.5,19.1,2.4,0,1
244.958,20.5,19.1,1.9,0,1
245,20.6,19.2,1.6,0,1
245.042,20.6,19.2,1.1,0,1
245.083,20.8,19.2,1.1,0,0.9
245.125,20.8,19.4,1.3,0,1
245.167,20.5,19.3,1.1,0,0.9
245.208,20.8,19.4,0.3,0,0.9
245.25,20.9,19.1,1.3,0,0.9
245.292,21,18.9,2.2,0.12,0.9
245.333,21.4,18.5,2.9,0.35,0.9
245.375,22.1,17.6,2.7,0.86,0.8
245.417,23.2,15.2,4,1.51,0.8
245.458,24.4,15.5,3.7,1.99,0.9
245.5,24.3,14.9,2.9,1.26,0.9
245.542,24.6,15.2,3,1.17,0.9
245.583,24.2,14.8,3.5,0.93,1
245.625,24,14.9,4.3,0.79,1
245.667,23.5,15.5,4.9,0.61,1
245.708,23.2,15.2,3.7,0.29,1
245.75,21.5,16.4,4.1,0.17,1
245.792,20.5,17.6,2.7,0.08,1
245.833,20.5,17.8,2.4,0,1
245.875,20.2,18.1,0.9,0,1
245.917,20.3,18.2,1.2,0,0.9
245.958,20.4,18.1,1,0,0.5
246,20.3,17.6,0.7,0,0.9
246.042,20.1,17.8,0.4,0,0.9
246.083,20.2,17.9,0.8,0,0.7
246.125,19.9,18.2,1.4,0,0.8
246.167,20.1,18.2,0.8,0,0.7
246.208,19.5,18.3,0.2,0,1
246.25,19.5,18.5,0,0,1
246.292,19.5,18.3,1.1,0.08,1
246.333,19.4,18,1,0.21,1
246.375,19.8,18.2,0.5,0.37,1
246.417,21,18.9,1.3,0.93,1
246.458,22,18.1,0.6,1.63,1
246.5,21.7,19,0.8,0.49,1
246.542,21.3,19.7,1.7,1,1
246.583,21.8,18.1,4,2.32,1
246.625,21.7,18.6,3.8,1.07,1
246.667,21.4,18.7,3.2,0.94,1
246.708,20.6,17.6,3.7,0.6,1
246.75,20.6,17.2,2.9,0.46,0.9
246.792,20.5,17.5,2,0.08,0
246.833,20.2,17,1.4,0,1
246.875,20.2,17,1.5,0,0.8
246.917,20.3,16.9,0.5,0,0.2
246.958,20.2,17.5,0.5,0,0.3
247,20.2,17.7,0.1,0,0.8
247.042,20.1,17.4,1.1,0,0.7
247.083,20,17.5,0.5,0,0.7
247.125,19.9,17.6,1.1,0,0.8
247.167,20,17.5,0.2,0,0.8
247.208,19.5,17.2,0.4,0,0.6
247.25,19,17.1,0.4,0,0.7
247.292,19.2,17.8,0.9,0.11,0.8
247.333,20.7,17.8,1,0.65,0.6
247.375,22.1,17.8,0.9,0.96,0.6
247.417,23,17.2,1.3,1.78,0.7
247.458,24.6,15.2,1,1.79,0.7
247.5,25,15.8,3,1.98,0.6
247.542,25.6,15,4.8,3.05,0.6
247.583,26.2,13.9,4.1,2.65,0.5
247.625,26.4,12,4.4,2.57,0.7
247.667,26.1,13.8,3.6,2.12,0.7
247.708,25.1,13.9,3.4,1.07,0.7
247.75,24,13.5,4.7,0.5,0.8
247.792,22.8,14.8,3.7,0.1,1
247.833,22.1,14.9,3.2,0,1
247.875,22,14.1,1.5,0,0.8
247.917,21.8,14.1,1.1,0,1
247.958,21.4,13.8,1.6,0,0.9
248,20.8,14.4,1,0,0.9
248.042,20.7,13.6,1.4,0,1
248.083,20.3,14.6,1.3,0,0.8
248.125,19.9,14.6,0.3,0,0.8
248.167,19.8,15,1.2,0,0.7
248.208,19.8,15.4,0.3,0,0.8
248.25,19.4,15,0.8,0,0.7
248.292,19.9,14.9,0.7,0.22,0.8
248.333,21,14.8,0.9,0.65,0.8
248.375,21.7,15,1.3,0.95,0.8
248.417,22.8,15.6,2.3,1.34,0.8
248.458,23.3,15,2.1,1.19,0.8
248.5,24.5,15.6,2.6,1.23,0.9
248.542,25.1,15.6,2.4,0.96,0.9
248.583,24.5,14.5,2.8,0.92,0.9
248.625,24.6,15.2,3.9,1.45,0.9
248.667,24.5,15.6,3.1,0.85,0.9
248.708,24.3,15.5,3.5,0.64,0.9
248.75,23.3,14.5,3.4,0.22,0.9
248.792,22.5,15.5,1.6,0.03,1
248.833,21.7,16.2,1.7,0,1
248.875,21.4,16.5,0.9,0,1
248.917,21,16.6,0.4,0,1
248.958,20.8,17.9,0.4,0,1
249,19.8,17.7,0.6,0,1
249.042,19.8,18.2,0.1,0,1
249.083,19.5,17.8,0.3,0,1
249.125,19.6,18.2,0.3,0,1
249.167,19.6,18,0.3,0,1
249.208,19.6,18.2,0.5,0,1
249.25,19.7,18.5,0,0,1
249.292,19.9,18.5,0.7,0.13,1
249.333,20.6,18.3,0.6,0.47,1
249.375,22.2,19.1,1,0.74,1
249.417,23.3,18.1,3.4,0.97,0.9
249.458,23.2,18.5,3.6,0.96,0.8
249.5,24.8,15.6,6.3,1.73,0.9
249.542,25.2,15.2,5.9,2.65,0.9
249.583,25.3,13.8,5.4,1.73,0.9
249.625,24.2,15.4,4.8,1.29,0.9
249.667,23.8,15.2,4,0.83,0.9
249.708,23.7,14.3,4.8,0.46,1
249.75,23.3,15.3,3.9,0.24,1
249.792,22,16.4,3.2,0.02,1
249.833,20.9,18.6,0.6,0,1
249.875,20.9,19,1,0,1
249.917,20.6,18.7,0.8,0,1
249.958,20.2,19,0.9,0,1
250,19.9,18.7,1,0,1
250.042,20.2,18.8,2.1,0,1
250.083,20.2,18.8,2.6,0,1
250.125,20.2,18.8,1,0,1
250.167,20.3,18.9,0.1,0,1
250.208,20.3,18.9,0.5,0,1
250.25,20.2,19,1.3,0,0.9
250.292,20.5,18.9,1,0.09,1
250.333,20.9,19.1,1.5,0.19,1
250.375,21.3,19.2,1.5,0.27,1
250.417,21.7,19.8,0.9,0.39,1
250.458,22.8,19.5,0.6,0.88,0.8
250.5,23.9,19.1,1.1,1.5,0.8
250.542,24.6,18.2,1.3,1.02,1
250.583,25.2,18.6,1,0.78,1
250.625,23.4,18.4,2.1,0.83,1
250.667,23.1,19.4,2,0.5,1
250.708,23.4,19.3,0.7,0.32,1
250.75,23.3,20.6,1.2,0.21,1
250.792,23.3,20.8,0.9,0.04,1
250.833,23.1,21.1,1.1,0,1
250.875,23,21.2,1.4,0,0.7
250.917,22.8,21.2,1.2,0,0.9
250.958,22.9,21.1,0.5,0,1
251,22.6,21,1.4,0,0.7
251.042,22.9,20.7,1.8,0,1
251.083,22.8,20.1,1.7,0,0.4
251.125,22.2,20.2,0.7,0,0.7
251.167,22,20,1.2,0,0.7
251.208,21.7,19.6,1.3,0,0.7
251.25,21.5,19.4,0.9,0,0.8
251.292,21.2,19.1,0.4,0.08,0.6
251.333,21.9,19.2,0.3,0.37,0.7
251.375,23.1,18.8,1.1,0.66,0.7
251.417,24.3,18.2,2,1.13,0.7
251.458,25.8,16,2.4,1.92,0.7
251.5,25.9,15.8,2.6,1.86,0.7
251.542,27.8,14.7,2.5,3.1,0.6
251.583,27.8,14.7,3,2.71,0.6
251.625,28,13.8,2.3,2.56,0.3
251.667,27.6,13.8,3.3,1.78,0.4
251.708,27.5,14.4,3.8,0.94,0.8
251.75,26.3,15,3,0.67,0.4
251.792,25.5,14.3,2.6,0.13,0.4
251.833,24.6,14,2.1,0,0
251.875,22.8,16.1,0.7,0,0
251.917,21.3,16.8,0.4,0,0
251.958,20.7,16.5,0.3,0,0
252,20.1,17.3,0.7,0,0
252.042,19.7,17.6,0.1,0,0
252.083,19.2,17.6,0.1,0,0.2
252.125,19.2,17.8,0,0,0.7
252.167,19.3,17.4,0.7,0,0.7
252.208,19.2,17.1,0.9,0,0.5
252.25,19,17.3,0.8,0,0.6
252.292,19.5,16.9,0.6,0.16,0.8
252.333,20.3,17.6,0.5,0.53,0.8
252.375,21.5,17.4,0.8,0.84,0.8
252.417,23.9,16.6,0.8,1.8,0.7
252.458,25.5,16.6,1.5,2.61,0.7
252.5,27.1,16.3,1.3,2.4,0.7
252.542,28.4,14.6,0.9,2.92,0.8
252.583,28.8,11.8,1.2,2.53,0.7
252.625,29.4,11.4,1,2.07,0.8
252.667,28.9,10.5,1.1,1.66,0.7
252.708,28.4,12.2,1.1,0.93,0.8
252.75,27,14.7,1.1,0.36,0.9
252.792,25.3,15.8,1.6,0.06,1
252.833,24.8,17,0.5,0,1
252.875,24.2,17.9,1.5,0,0.9
252.917,23.6,18,1.6,0,0.9
252.958,23.2,18.3,1,0,0.7
253,22.4,18.1,0.6,0,0.7
253.042,21.5,19.2,0.4,0,0.5
253.083,21.8,19.1,0.3,0,0.8
253.125,21.5,19,0.5,0,0.8
253.167,20.9,19.1,0.5,0,0.9
253.208,20.8,19,1,0,0.9
253.25,20.5,18.9,1,0,0.9
253.292,21,19.1,0.6,0.09,0.9
253.333,21.2,19.3,0.7,0.2,0.9
253.375,21.8,18.9,0.6,0.33,0.9
253.417,22.7,19,0.6,0.65,0.9
253.458,24.1,17.5,0.8,1.22,0.9
253.5,24.6,17.8,0.5,0.79,0.9
253.542,25.9,17.5,1.4,1.1,0.9
253.583,25.3,17.4,1,0.98,0.9
253.625,24.9,16.8,2.2,0.51,0.9
253.667,25.1,17,2.3,0.84,0.9
253.708,25.2,17.1,0.6,0.46,0.9
253.75,25,16.9,0.7,0.48,0.7
253.792,23.4,16.9,1.1,0.1,0.6
253.833,23.3,15.8,1.4,0,0.4
253.875,22.3,16.5,1.5,0,0.3
253.917,21.9,16.8,0.7,0,0.1
253.958,21.1,16.6,0.7,0,0.1
254,20.3,17.6,0.7,0,0.2
254.042,20,17.7,0.5,0,0.1
254.083,19.5,17.9,0.1,0,0
254.125,19.2,17.8,0.5,0,0
254.167,18.9,17.5,0.3,0,0.2
254.208,18.9,17.5,0.5,0,0
254.25,18.8,17.4,0.1,0,0.3
254.292,19.7,18.1,1,0.13,0.7
254.333,20.2,18.5,1.1,0.41,0.8
254.375,21.6,18.7,1.4,0.99,0.6
254.417,22.9,18.6,2.2,2.14,0.2
254.458,26.2,17,1.4,2.68,0.1
254.5,27.4,16.3,1.3,3,0.1
254.542,28.9,15.7,1.4,3.07,0.1
254.583,29.4,13.9,1.5,2.93,0.1
254.625,30,12.8,1.5,2.54,0.2
254.667,30.9,9.1,0.4,1.98,0.1
254.708,30.1,10.1,1.7,1.28,0
254.75,29.4,8.9,0.5,0.61,0
254.792,26.4,14.1,0.9,0.08,0
254.833,23.9,15.3,1.1,0,0
254.875,23.1,15.6,0.2,0,0
254.917,22.1,16.1,0.7,0,0
254.958,21,16.3,1.1,0,0
255,20.6,16.6,1.2,0,0
255.042,20.3,15.7,1,0,0
255.083,19.8,15.6,1,0,0
255.125,19.7,16.7,1.2,0,0
255.167,19.1,17,0.5,0,0
255.208,18.9,16.6,0.7,0,0
255.25,18.4,16.8,1.4,0,0.1
255.292,19.1,17.4,1.4,0.19,0.2
255.333,19.9,17.6,1.8,0.65,0.4
255.375,22.8,18.1,1.1,1.26,0.4
255.417,24.7,17.4,1.3,1.97,0.2
255.458,28,16.9,1,2.62,0.1
255.5,29.4,16.5,1.6,2.82,0.4
255.542,29,14.7,2.1,2.9,0.6
255.583,29.7,15.7,2,2.43,0.6
255.625,30.6,15,1.9,2.01,0.7
255.667,30,14.5,1.6,1.54,0.6
255.708,28.9,13.1,4.6,0.73,0.7
255.75,26.8,16.9,4.3,0.39,0.8
255.792,25.3,17.2,3.3,0.05,1
255.833,24.3,16.5,3.7,0,0.9
255.875,23.9,15.9,3.5,0,0.9
255.917,23.4,16.1,4.6,0,1
255.958,23.1,16.6,2.9,0,1
256,22.4,17,2.3,0,0.8
256.042,22.2,17.1,2.2,0,0.7
256.083,21.8,17.1,2.5,0,0.9
256.125,21.4,17.3,2.1,0,0.9
256.167,21.5,17.6,2.3,0,0.9
256.208,21.1,18.2,1.7,0,0.8
256.25,22.2,17.3,3,0,0.9
256.292,21.7,17.2,2.9,0.11,0.8
256.333,22.9,16.4,4.3,0.45,0.9
256.375,23.3,16,4.5,0.73,0.9
256.417,23.7,15.9,4.4,1.12,0.9
256.458,24.8,15.4,4.5,1.44,0.9
256.5,25.5,14.3,4.7,1.91,0.8
256.542,25.5,12.6,4.9,1.91,0.8
256.583,25.5,13.6,4.6,1.71,0.8
256.625,25.3,15.6,4.9,1.58,0.9
256.667,24.8,15.6,5.3,1.07,0.9
256.708,24.3,16,3.5,0.78,0.9
256.75,23.5,16,4.2,0.36,0.9
256.792,22.9,15.9,4.6,0.04,1
256.833,22.6,16.3,4.6,0,1
256.875,22.3,16.7,2.7,0,0.9
256.917,22,16.7,3.3,0,1
256.958,21.3,16.6,1.3,0,0.9
257,21.2,16.5,1,0,0.9
257.042,21.1,16.4,2,0,1
257.083,21.1,16.4,3,0,1
257.125,21.5,16.8,2.5,0,0.9
257.167,21.9,17,3.6,0,0.9
257.208,22.1,17,3.9,0,0.9
257.25,21.1,17.5,3,0,0.9
257.292,21.4,17.5,2.1,0.08,0.9
257.333,22.3,17.2,4.8,0.3,0.9
257.375,22.2,16.9,4.6,0.45,1
257.417,22.6,17.5,4.3,0.69,1
257.458,23.4,16.9,4.2,0.91,1
257.5,24,16.2,4.1,1.11,1
257.542,24.2,15.9,4.8,1.22,1
257.583,24,15.4,3,0.56,1
257.625,24,15.4,4.1,0.54,1
257.667,23.9,15.1,4.2,0.58,1
257.708,23.5,15.5,4,0.47,0.9
257.75,23.3,15.8,3.3,0.26,0.9
257.792,22.6,16.6,2.9,0.03,1
257.833,22.6,16.3,3.3,0,0.7
257.875,22.5,16,2.9,0,0.8
257.917,22.4,15.7,2.9,0,0.7
257.958,22.1,15.4,3.2,0,0.7
258,21.1,16,3.1,0,0.4
258.042,21.1,16.4,2.3,0,0.9
258.083,21.2,16.7,2.2,0,0.9
258.125,21.9,15.2,3.6,0,0.5
258.167,20.9,15.2,2.9,0,0.4
258.208,20.4,15.3,2.5,0,0.2
258.25,20.3,15.2,2.3,0,0.4
258.292,20.9,15.8,1.5,0.13,0.4
258.333,22.5,16,2.8,0.67,0.4
258.375,23.7,15.9,4.4,1.52,0.5
258.417,24.8,14.8,5.9,2.31,0.6
258.458,25.5,14.9,5.4,2.64,0.4
258.5,25.9,14.6,7,2.9,0.7
258.542,26.1,13.5,7.4,3.19,0.5
258.583,25.4,13.5,6.6,2.76,0.5
258.625,25.6,13.7,6.9,2.56,0.4
258.667,25.5,14.6,4.8,1.98,0.4
258.708,24.7,13.2,6.3,1.13,0.5
258.75,24,13.8,5.6,0.64,0.7
258.792,22.7,13.7,4.5,0.06,0.5
258.833,22,13,2.8,0,0.4
258.875,20.7,14.1,2.2,0,0.2
258.917,20.4,14.5,1.9,0,0.4
258.958,19.8,14.5,1.7,0,0.5
259,19.3,14.7,1.5,0,0.2
259.042,18.6,15,1.3,0,0
259.083,18.5,14.5,1.3,0,0
259.125,18.3,14.7,0.4,0,0.2
259.167,17.2,14.8,0.6,0,0.1
259.208,17.3,15.6,0.5,0,0.5
259.25,17.5,15.4,0.2,0,0.3
259.292,17.6,15,1.1,0.15,0.3
259.333,20.4,16,1,0.69,0.3
259.375,23.2,16.7,2.2,1.49,0.3
259.417,24.1,15.8,4.1,2.03,0.6
259.458,25.6,16.4,4.7,2.31,0.7
259.5,25.6,16.1,4.8,2.42,0.8
259.542,25.4,15.9,4.8,2.04,0.9
259.583,25.6,16.4,4.8,1.23,0.9
259.625,25.3,16.4,3.9,1.09,0.9
259.667,24.3,16.2,5.2,0.73,1
259.708,23.4,17.6,4.8,0.36,1
259.75,23,17.6,4.3,0.14,1
259.792,22.8,17.9,3.7,0.01,0
259.833,22.9,17.3,3.5,0,1
259.875,22.8,17.4,3.3,0,1
259.917,22.9,17.7,3.9,0,1
259.958,22.3,18.2,2.9,0,1
260,22.2,18.5,3.9,0,1
260.042,21.1,19.5,3.3,0,1
260.083,20.5,17.8,4.8,0,1
260.125,19.8,17.1,3.9,0,1
260.167,19.3,17.7,3.1,0,1
260.208,18.6,18.2,3.3,0,1
260.25,18.9,17.7,3.5,0,1
260.292,18.1,17.7,3.1,0.07,1
260.333,18.2,17.8,2.4,0.14,1
260.375,18.7,18.5,1.3,0.22,1
260.417,19.1,18.9,1.2,0.32,1
260.458,20.7,19.5,3.7,1.09,1
260.5,21.7,17.4,4,1.12,1
260.542,21.8,16.5,3.2,0.8,1
260.583,22.1,16.8,2.3,0.41,1
260.625,22.6,16.6,3.1,0.81,1
260.667,22.3,15.8,2.9,0.72,1
260.708,21.8,16.5,2.4,0.44,1
260.75,20.9,16.7,3.7,0.21,1
260.792,20.7,17.1,2.1,0,0.7
260.833,20.7,17.3,1.7,0,0.7
260.875,20.9,17.3,0.3,0,0.9
260.917,20.7,17.7,0.6,0,1
260.958,20.7,17.5,0.7,0,0.5
261,20.4,16.8,0.8,0,0.5
261.042,20.2,16,0.5,0,0.7
261.083,19.7,16.1,0.6,0,0.2
261.125,19.3,17.6,0.5,0,0.3
261.167,18.2,17.8,0.4,0,0
261.208,17.3,17.2,1,0,0.2
261.25,16.9,16.8,0.6,0,0.2
261.292,18.3,17.9,0.2,0.17,0
261.333,19.5,17.4,0.8,0.78,0.2
261.375,21.8,17.3,1.3,1.46,0.3
261.417,22.8,15.8,1.2,2.03,0.5
261.458,24.4,16.3,2,1.93,0.6
261.5,25.6,16.9,2,3.18,0.7
261.542,25.6,16.1,1.4,2.01,0.8
261.583,24.3,17.2,3.7,0.57,0.9
261.625,23.8,17.7,2.6,0.89,0.9
261.667,24.8,17.2,1.7,1.05,0.8
261.708,25.1,17.8,2.6,1.24,0.7
261.75,24.3,18,2.9,0.51,0.6
261.792,23,17.2,3.8,0.04,0.8
261.833,22.3,17.4,3,0,0.5
261.875,21.5,17.2,3.8,0,0.3
261.917,20.9,17.1,2.8,0,0.3
261.958,20,17.2,0.8,0,0.3
262,19,18,0.4,0,0.2
262.042,18.6,17.4,0.2,0,0.1
262.083,18,17.5,0.2,0,0.2
262.125,17.9,17.2,0.2,0,0.2
262.167,17.7,17.3,0.8,0,0.6
262.208,17.7,17.3,0.6,0,0.7
262.25,17.4,17.3,0.3,0,0.3
262.292,18.6,17.9,0,0.19,0.1
262.333,19.8,18.2,0.5,0.79,0.1
262.375,21.8,18.5,1.3,1.49,0.2
262.417,23.9,16.6,3,2.15,0.2
262.458,24.6,16,3.4,2.53,0.5
262.5,25.1,15.6,3.2,1.91,0.7
