J_day,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173
1080,0.99,0.0680826,0.05,0.138862,0.206211,0.522724,0.107235,0.129686,0.05,0.218002,0.05,0.05,0.180302,0.05,0.940651,0.05,0.100915,0.192631,7.8168,0.05,1.2239,0.05,0.05,0.3,0.05,1.44655,0.739228,3.31073,0.164834,0.212373,6.31172,2.65478,-9.5,4.84463,1.74578,3.29825,1.15149,0.05,0.424711,2.26788,0.05,0.476473,2.94477,0.510819,0.05,26.1969,8.48698,0.05,0.05,0.05,15.979,12.9321,17.8294,7.30549,0.05,0.0768505,0.05,0.05,0.0835938,0.05,0.05,0.05,0.1006,0.05,0.05,0.05,0.05,0.05,0.07,0.277573,0.05,0.186305,0.131335,0.117737,3.44333,0.254072,0.05,1.30061,2.28333,0.440509,0.287163,0.299288,0.474544,0.22785,0.399782,0.377331,0.416402,0.270523,0.304438,0.258231,2.96268,6.17874,0.298322,1.45702,2.17758,0.3,0.17,0.237037,0.837956,0.05,0.05,1.06677,0.346086,0.258933,0.976553,0.2,0.92207,0.938869,2.2367,0.618009,1.73692,3.99113,0.05,1.19698,4.16667,0.05,1.35699,1.84706,0.314622,0.05,1.4814,0.05,1.45945,0.719061,0.417963,0.545087,5.83245,1.72522,3.36581,0.864294,1.34045,1.17233,0.05,1.24684,1.64619,0.05,1.57816,0.05,1.96333,0.642503,0.78012,0.323225,11.7248,66.4433,0.05,0.293053,1.67142,0.260057,0.05,0.05,0.263624,0.198584,0.05,4.01333,0.05,0.13108,0.0548258,0.281285,0.05,0.05,1.17,0.05,0.389692,0.72613,0.267789,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
1081,1.00333,0.0680826,0.05,0.131445,0.18552,0.508951,0.106051,0.124077,0.05,0.194987,0.05,0.05,0.164718,0.05,1.04345,0.05,0.100915,0.180401,7.17026,0.05,1.12267,0.05,0.05,0.3,0.05,2.59837,0.750467,3.29779,0.166497,0.221559,6.01174,2.5286,-9.5,4.67652,1.66262,3.14113,1.09664,0.05,0.425324,2.15985,0.05,0.459604,2.8045,0.439893,0.05,27.9421,9.05236,0.05,0.05,0.05,17.0434,13.7936,19.0171,7.79216,0.05,0.0768505,0.05,0.05,0.0835938,0.05,0.05,0.05,0.1006,0.05,0.05,0.05,0.05,0.05,0.07,0.242817,0.05,0.169537,0.125401,0.114484,3.47,0.223948,0.05,1.30231,2.28333,0.435687,0.287539,0.299681,0.475166,0.228149,0.400307,0.377331,0.416949,0.270878,0.304438,0.258231,3.28646,6.85398,0.294313,1.61625,2.41555,0.3,0.17,0.24022,0.849209,0.05,0.05,1.08109,0.350733,0.26241,0.989667,0.2,0.885613,0.901747,2.14826,0.599796,1.66825,3.80144,0.05,0.793975,4.61333,0.05,0.900114,1.22518,0.326451,0.05,0.982636,0.05,0.968073,0.476963,0.417122,0.361564,5.68936,1.14436,3.39231,0.573299,1.2766,1.13083,0.05,1.2027,1.58791,0.05,1.52229,0.05,1.98,0.553292,0.671802,0.278346,12.5059,73.22,0.05,0.0767598,1.64581,0.0681169,0.05,0.05,0.0690513,0.0520154,0.05,4.00333,0.05,0.13108,0.0548258,0.286412,0.05,0.05,1.20667,0.05,0.258488,0.481653,0.258445,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
1082,1.00667,0.0504356,0.05,0.0816201,0.108234,0.487635,0.0691223,0.0779942,0.05,0.112893,0.05,0.05,0.0979959,0.05,1.11098,0.05,0.0665944,0.178765,6.60967,0.05,1.0349,0.05,0.05,0.3,0.05,2.08264,0.751968,3.27533,0.1612,0.221069,6.1711,2.59563,-9.5,4.48404,1.30449,2.46453,0.860423,0.05,0.430579,1.69462,0.05,0.447926,2.20041,0.408957,0.05,27.4057,8.8786,0.05,0.05,0.05,16.7163,13.5289,18.6521,7.6426,0.05,0.0768505,0.05,0.05,0.0835938,0.05,0.05,0.05,0.1006,0.05,0.05,0.05,0.05,0.05,0.07,0.136434,0.05,0.100368,0.0786459,0.0732725,3.47333,0.127147,0.05,1.26414,2.28,0.430247,0.279111,0.290897,0.461238,0.221461,0.388573,0.377331,0.404727,0.262938,0.304438,0.258231,3.49914,7.29754,0.294614,1.72085,2.57188,0.3,0.17,0.249345,0.881467,0.05,0.05,1.12216,0.364056,0.272378,1.02726,0.203333,0.839834,0.855135,2.03721,0.606034,1.58201,3.90221,0.05,0.690842,4.63,0.05,0.783195,1.06604,0.322122,0.05,0.854997,0.05,0.842326,0.415009,0.414263,0.314599,5.57471,0.995715,3.22573,0.498831,1.00162,1.10209,0.05,1.17214,1.54757,0.05,1.48361,0.05,1.98333,0.514382,0.624557,0.258771,12.2659,73.64,0.05,0.0767598,1.61378,0.0681169,0.05,0.05,0.0690513,0.0520154,0.05,4.04,0.05,0.13108,0.0548258,0.289498,0.05,0.05,1.29,0.05,0.224912,0.419089,0.244298,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
1083,1,0.0763646,0.05,0.185218,0.278117,0.481404,0.141593,0.172562,0.05,0.294381,0.05,0.05,0.24238,0.0523982,1.05721,0.05,0.132769,0.175567,6.7306,0.05,1.05383,0.05,0.05,0.3,0.05,1.61743,0.747176,3.21664,0.157627,0.223981,6.34341,2.6681,-9.5,4.5759,1.28193,2.4219,0.84554,0.05,0.425355,1.66531,0.05,0.431317,2.16235,0.466301,0.05,27.5231,8.91662,0.05,0.05,0.05,16.7879,13.5868,18.732,7.67532,0.05,0.0768505,0.05,0.05,0.0835938,0.05,0.05,0.05,0.1006,0.05,0.05,0.05,0.05,0.05,0.07,0.376553,0.05,0.250659,0.174836,0.15608,3.48,0.344135,0.05,1.14476,2.26667,0.444329,0.252754,0.263426,0.417683,0.200548,0.351879,0.377331,0.366508,0.238108,0.304438,0.258231,3.32978,6.94433,0.293723,1.63756,2.4474,0.3,0.17,0.25465,0.900221,0.05,0.05,1.14604,0.371802,0.278173,1.04912,0.206667,0.786349,0.800675,1.90747,0.584981,1.48126,4.01117,0.05,0.587197,4.63333,0.05,0.665695,0.906103,0.317716,0.05,0.726725,0.05,0.715955,0.352746,0.414468,0.267401,5.54799,0.846331,3.13159,0.423993,0.984291,1.06123,0.05,1.12868,1.49018,0.05,1.4286,0.05,1.99333,0.586509,0.712134,0.295056,12.3184,74.2267,0.05,0.0767598,1.62881,0.0681169,0.05,0.05,0.0690513,0.0520154,0.05,4.03333,0.05,0.13108,0.0548258,0.291701,0.05,0.05,1.34,0.05,0.191169,0.356214,0.238711,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
1084,0.98,0.0914038,0.05,0.25807,0.400308,0.488947,0.191276,0.238692,0.05,0.42521,0.05,0.05,0.345591,0.0523982,0.919275,0.05,0.177765,0.177187,6.75514,0.05,1.05767,0.05,0.05,0.3,0.05,0.3,0.734992,3.18155,0.159788,0.214946,7.07198,2.97455,-9.5,4.51736,1.1279,2.1309,0.743946,0.05,0.416813,1.46522,0.05,0.412891,1.90253,0.518364,0.05,27.6587,8.96056,0.05,0.05,0.05,16.8706,13.6537,18.8242,7.71314,0.05,0.0768505,0.05,0.05,0.0835938,0.05,0.05,0.05,0.1006,0.05,0.05,0.05,0.05,0.05,0.07,0.551023,0.05,0.358267,0.242174,0.213456,3.47333,0.501388,0.05,1.0315,2.24,0.444483,0.227745,0.237362,0.376355,0.180705,0.317063,0.377331,0.330244,0.214548,0.304438,0.258231,2.89535,6.03833,0.285039,1.42391,2.12809,0.3,0.17,0.244252,0.863462,0.05,0.05,1.09924,0.35662,0.266814,1.00628,0.21,0.725195,0.738407,1.75913,0.579691,1.36607,4.47187,0.05,0.700638,4.63667,0.05,0.794301,1.08115,0.304074,0.05,0.867122,0.05,0.854271,0.420894,0.414981,0.31906,5.60798,1.00983,2.97027,0.505904,0.866025,1.01589,0.05,1.08046,1.42652,0.05,1.36757,0.05,1.98,0.651993,0.791644,0.328,12.3791,74.8533,0.05,0.0767598,1.63644,0.0681169,0.05,0.05,0.0690513,0.0520154,0.05,4.01333,0.05,0.13108,0.0548258,0.291181,0.05,0.05,1.33333,0.05,0.228102,0.425032,0.236381,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
1085,0.97,0.0909682,0.05,0.25637,0.397671,0.492226,0.190015,0.237119,0.05,0.422409,0.05,0.05,0.343314,0.0523982,0.781865,0.05,0.176594,0.171968,7.54646,0.05,1.18157,0.05,0.05,0.3,0.05,2.50406,0.734105,3.2124,0.16561,0.2063,6.85374,2.88275,-9.5,4.56,1.20389,2.27447,0.794068,0.05,0.411887,1.56393,0.05,0.399656,2.03071,0.530436,0.05,29.4589,9.54379,0.05,0.05,0.05,17.9687,14.5424,20.0495,8.21518,0.05,0.0768505,0.05,0.05,0.0835938,0.05,0.05,0.05,0.1006,0.05,0.05,0.05,0.05,0.05,0.07,0.547393,0.05,0.355907,0.240579,0.21205,3.46333,0.498085,0.05,0.943628,2.21,0.439506,0.208345,0.217142,0.344295,0.165312,0.290054,0.377331,0.302112,0.196272,0.304438,0.258231,2.46257,5.13574,0.283762,1.21107,1.80999,0.3,0.17,0.198415,0.701422,0.05,0.05,0.892954,0.289696,0.216743,0.817437,0.21,0.665384,0.677506,1.61404,0.571308,1.2534,4.33387,0.05,0.710217,4.63333,0.05,0.80516,1.09593,0.304653,0.05,0.878976,0.05,0.865949,0.426648,0.416674,0.323422,5.64096,1.02364,2.93321,0.512821,0.924373,0.983328,0.05,1.04582,1.38079,0.05,1.32373,0.05,1.97,0.667178,0.810081,0.335639,13.1848,75.58,0.05,0.0767598,1.67578,0.0681169,0.05,0.05,0.0690513,0.0520154,0.05,3.99333,0.05,0.13108,0.0548258,0.294282,0.05,0.05,1.32,0.05,0.23122,0.430842,0.23968,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
1086,0.98,0.0650392,0.05,0.175187,0.271742,0.486651,0.129844,0.162032,0.05,0.288646,0.05,0.05,0.234598,0.05,0.68502,0.05,0.120673,0.171863,7.14018,0.05,1.11796,0.05,0.05,0.3,0.05,2.50406,0.747238,3.21755,0.170282,0.206196,7.38961,3.10815,-9.5,4.48789,1.2696,2.39862,0.837411,0.05,0.375355,1.6493,0.05,0.389535,2.14156,0.439138,0.05,28.4651,9.22181,0.05,0.05,0.05,17.3625,14.0518,19.3731,7.93802,0.05,0.0768505,0.05,0.05,0.0835938,0.05,0.05,0.05,0.1006,0.05,0.05,0.05,0.05,0.05,0.07,0.374052,0.05,0.243203,0.164396,0.144901,3.45333,0.340359,0.05,0.907094,2.17667,0.429437,0.200279,0.208735,0.330965,0.158911,0.278824,0.377331,0.290415,0.188673,0.304438,0.258231,2.15754,4.4996,0.280972,1.06106,1.5858,0.3,0.17,0.15852,0.560388,0.05,0.05,0.713408,0.231447,0.173163,0.653075,0.21,0.628428,0.639877,1.5244,0.576717,1.18378,4.67272,0.05,0.566923,4.62333,0.05,0.64271,0.874818,0.30463,0.05,0.701633,0.05,0.691235,0.340567,0.41549,0.258168,5.65684,0.81711,2.95796,0.409353,0.974828,0.958426,0.05,1.01934,1.34583,0.05,1.29021,0.05,1.97,0.552343,0.67065,0.277869,12.74,70.5067,0.05,1.28641,1.66881,1.14157,0.05,0.05,1.15723,0.871722,0.05,3.98,0.05,0.13108,0.0548258,0.290421,0.05,0.05,1.36667,0.05,0.184569,0.343915,0.237415,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
1087,0.98,0.05,0.05,0.124204,0.19266,0.478453,0.0920569,0.114877,0.05,0.204645,0.05,0.05,0.166326,0.05,0.607522,0.05,0.0855546,0.172612,7.65542,0.05,1.19863,0.05,0.05,0.3,0.05,2.78253,0.761535,3.18964,0.161057,0.210872,7.10806,2.98972,-9.5,4.44275,1.32358,2.50059,0.873012,0.05,0.384537,1.71941,0.05,0.379154,2.2326,0.353121,0.05,24.3441,7.88672,0.05,0.05,0.05,14.8488,12.0175,16.5684,6.7888,0.05,0.0768505,0.05,0.05,0.0835938,0.05,0.05,0.05,0.1006,0.05,0.05,0.05,0.05,0.05,0.07,0.265196,0.05,0.172427,0.116553,0.102732,3.48,0.241308,0.05,0.908426,2.15333,0.439005,0.200573,0.209042,0.331451,0.159145,0.279233,0.377331,0.290842,0.18895,0.304438,0.258231,1.91345,3.99055,0.286053,0.941022,1.40639,0.3,0.17,0.142816,0.504874,0.05,0.05,0.642736,0.208519,0.156009,0.58838,0.21,0.612608,0.623769,1.48602,0.585096,1.15398,4.49468,0.05,0.598037,4.62,0.05,0.677984,0.922831,0.311806,0.05,0.740141,0.05,0.729172,0.359258,0.40463,0.272337,5.64271,0.861955,3.14534,0.43182,1.01627,0.932885,0.05,0.992175,1.30996,0.05,1.25582,0.05,1.97667,0.444152,0.539286,0.223441,10.8956,58.54,0.05,2.87343,1.65958,2.54989,0.05,0.05,2.58487,1.94715,0.05,4.02,0.05,0.13108,0.0548258,0.287431,0.05,0.05,1.43333,0.05,0.194698,0.36279,0.234491,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
1088,0.996667,0.05,0.05,0.0982752,0.15244,0.477141,0.0741949,0.0908956,0.05,0.161923,0.05,0.05,0.131604,0.05,0.547264,0.05,0.0701314,0.173723,7.28267,0.05,1.14027,0.05,0.05,0.3,0.05,2.04199,0.766987,3.11264,0.154074,0.217353,7.48647,3.14888,-9.5,4.30091,1.27983,2.41794,0.844157,0.05,0.390671,1.66258,0.05,0.37059,2.15881,0.288231,0.05,19.8038,6.41582,0.05,0.05,0.05,12.0795,9.77617,13.4783,5.52266,0.05,0.0768505,0.05,0.05,0.0835938,0.05,0.05,0.05,0.1006,0.05,0.05,0.05,0.05,0.05,0.07,0.209834,0.05,0.136431,0.0922219,0.0812858,3.48667,0.190933,0.05,0.911999,2.13667,0.435571,0.201362,0.209864,0.332755,0.159771,0.280332,0.377331,0.291986,0.189694,0.304438,0.258231,1.72367,3.59475,0.284742,0.847685,1.2669,0.3,0.17,0.147061,0.519878,0.05,0.05,0.661836,0.214716,0.160645,0.605865,0.21,0.61248,0.623638,1.48571,0.586026,1.15374,4.73396,0.05,0.484862,4.62667,0.05,0.549679,0.748191,0.309437,0.05,0.600074,0.05,0.59118,0.291271,0.402535,0.220799,5.55496,0.698835,3.17822,0.350101,0.982681,0.911813,0.05,0.969764,1.28037,0.05,1.22746,0.05,1.99333,0.362535,0.440186,0.182381,8.86351,46.3467,0.05,3.24019,1.6197,2.87536,0.05,0.05,2.9148,2.19568,0.05,4.00333,0.05,0.13108,0.0548258,0.281651,0.05,0.05,1.45,0.05,0.157853,0.294134,0.22787,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
1089,0.986667,0.05,0.05,0.0758604,0.108486,0.481404,0.0618953,0.0714155,0.05,0.114197,0.05,0.05,0.0959351,0.05,0.50001,0.05,0.0598778,0.173387,7.64034,0.05,1.19627,0.05,0.05,0.3,0.05,2.04199,0.75826,3.01742,0.160189,0.212141,7.43705,3.1281,-9.5,4.21211,1.15008,2.17281,0.758576,0.05,0.434834,1.49403,0.05,0.363064,1.93995,0.285213,0.05,16.4195,5.31941,0.05,0.05,0.05,10.0152,8.1055,11.175,4.57888,0.05,0.0768505,0.05,0.05,0.0835938,0.05,0.05,0.05,0.1006,0.05,0.05,0.05,0.05,0.05,0.07,0.143055,0.05,0.0988426,0.0722143,0.0656272,3.49333,0.13167,0.05,0.901413,2.13333,0.435494,0.199024,0.207428,0.328893,0.157916,0.277078,0.377331,0.288597,0.187492,0.304438,0.258231,1.57484,3.28436,0.283796,0.774492,1.15751,0.3,0.17,0.155337,0.549135,0.05,0.05,0.699083,0.226799,0.169685,0.639961,0.21,0.60123,0.612184,1.45842,0.577836,1.13255,4.70271,0.05,0.390437,4.62,0.05,0.440404,0.593432,0.307384,0.05,0.479251,0.05,0.472396,0.241202,0.403179,0.186876,5.46348,0.555385,3.16249,0.286552,0.883057,0.893296,0.05,0.95007,1.25437,0.05,1.20253,0.05,1.98667,0.358738,0.435577,0.180471,7.3488,39.55,0.05,2.30479,1.60886,2.04528,0.05,0.05,2.07334,1.56182,0.05,3.99667,0.05,0.13108,0.0548258,0.277539,0.05,0.05,1.45,0.05,0.138352,0.243409,0.230772,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
1090,0.99,0.05,0.05,0.0620281,0.0870295,0.484356,0.0516431,0.0586219,0.05,0.0914066,0.05,0.05,0.0774118,0.05,0.463131,0.05,0.0503498,0.178978,6.89193,0.05,1.07909,0.05,0.05,0.3,0.05,1.93853,0.740316,2.90612,0.162014,0.20603,7.75827,3.26321,-9.5,4.28118,1.07125,2.02388,0.706581,0.05,0.433827,1.39162,0.05,0.356576,1.80698,0.353876,0.05,16.7305,5.42016,0.05,0.05,0.05,10.2049,8.25902,11.3866,4.66561,0.05,0.0768505,0.05,0.05,0.0835938,0.05,0.05,0.05,0.1006,0.05,0.05,0.05,0.05,0.05,0.07,0.113521,0.05,0.0796399,0.059234,0.0541862,3.47333,0.104796,0.05,0.82948,2.13333,0.422145,0.183142,0.190875,0.302647,0.145314,0.254967,0.358598,0.265567,0.17253,0.289324,0.245411,1.45868,3.04211,0.281578,0.717367,1.07213,0.3,0.17,0.152366,0.538632,0.05,0.05,0.685712,0.222461,0.16644,0.627721,0.21,0.58485,0.595505,1.41869,0.563623,1.10169,4.90583,0.05,0.228744,4.62,0.05,0.257094,0.343922,0.300563,0.05,0.279136,0.05,0.275247,0.144067,0.412967,0.113243,5.3785,0.322334,3.05037,0.169799,0.822529,0.877333,0.05,0.933093,1.23196,0.05,1.18104,0.05,1.98,0.445101,0.540438,0.223918,7.48799,39.52,0.05,0.717772,1.59339,0.636953,0.05,0.05,0.645691,0.486391,0.05,4,0.05,0.13108,0.0548258,0.274857,0.05,0.05,1.45,0.05,0.0857109,0.14532,0.231323,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
1091,0.976667,0.05,0.05,0.0813751,0.11704,0.490664,0.064627,0.0765161,0.05,0.123284,0.05,0.05,0.10332,0.05,0.43341,0.05,0.0612393,0.16299,6.47921,0.05,1.01447,0.05,0.05,0.3,0.05,1.04512,0.721806,2.78687,0.172245,0.208623,7.17897,3.01955,-9.5,4.18772,0.983651,1.85838,0.648802,0.05,0.426856,1.27783,0.05,0.349569,1.65922,0.430084,0.05,17.2504,5.5886,0.05,0.05,0.05,10.522,8.51568,11.7405,4.8106,0.05,0.0768505,0.05,0.05,0.0835938,0.05,0.05,0.05,0.1006,0.05,0.05,0.05,0.05,0.05,0.07,0.15483,0.05,0.106498,0.0773893,0.0701885,3.48333,0.142384,0.05,0.74262,2.13,0.420988,0.163964,0.170887,0.270955,0.130098,0.228268,0.313105,0.237757,0.154463,0.252619,0.214276,1.36507,2.84689,0.274969,0.671331,1.00333,0.3,0.17,0.14897,0.526629,0.05,0.05,0.670432,0.217504,0.162731,0.613733,0.21,0.568018,0.578367,1.37786,0.552685,1.06999,4.53952,0.05,0.222069,4.6,0.05,0.249527,0.333622,0.287184,0.05,0.270875,0.05,0.267108,0.140058,0.412037,0.110204,5.28119,0.312714,2.83248,0.16498,0.755269,0.860093,0.05,0.914757,1.20775,0.05,1.15783,0.05,1.98,0.540955,0.656822,0.272139,7.7207,39.49,0.05,0.47972,1.5771,0.425705,0.05,0.05,0.431545,0.325077,0.05,4.00333,0.05,0.13108,0.0548258,0.269992,0.05,0.05,1.46,0.05,0.0835378,0.141271,0.232824,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
1092,0.983333,0.0515693,0.05,0.116196,0.180238,0.477874,0.0861216,0.107471,0.05,0.19145,0.05,0.05,0.155602,0.05,0.40429,0.05,0.0800385,0.155077,5.63295,0.05,0.881968,0.05,0.05,0.3,0.05,1.04512,0.712963,2.75734,0.155027,0.207639,7.16809,3.01497,-9.5,4.18549,0.997386,1.88433,0.657861,0.05,0.416555,1.29567,0.05,0.344119,1.68238,0.485919,0.05,16.5858,5.37328,0.05,0.05,0.05,10.1166,8.18758,11.2881,4.62525,0.05,0.0768505,0.05,0.05,0.0835938,0.05,0.05,0.05,0.1006,0.05,0.05,0.05,0.05,0.05,0.07,0.248097,0.05,0.161309,0.109039,0.0961084,3.49667,0.225749,0.05,0.657515,2.11,0.411535,0.145174,0.151304,0.239903,0.115188,0.202108,0.267611,0.21051,0.136762,0.215914,0.183142,1.27336,2.65561,0.274595,0.626226,0.935919,0.3,0.17,0.141755,0.501123,0.05,0.05,0.637961,0.20697,0.15485,0.584008,0.21,0.562098,0.572338,1.3635,0.552407,1.05884,4.53264,0.05,0.563583,4.6,0.05,0.638924,0.869665,0.283549,0.05,0.6975,0.05,0.687163,0.338561,0.411844,0.256647,5.25291,0.812296,2.76638,0.406942,0.765815,0.846684,0.05,0.900495,1.18892,0.05,1.13978,0.05,1.98667,0.611184,0.742094,0.30747,7.42323,39.5233,0.05,0.259318,1.55516,0.23012,0.05,0.05,0.233276,0.175724,0.05,3.97,0.05,0.13108,0.0548258,0.267423,0.05,0.05,1.46,0.05,0.183482,0.341889,0.22534,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
1093,0.986667,0.0515693,0.05,0.108159,0.158586,0.466725,0.0844785,0.101289,0.05,0.167414,0.05,0.05,0.139187,0.05,0.374602,0.05,0.0796886,0.14375,5.82432,0.05,0.911931,0.05,0.05,0.3,0.05,1.67291,0.721524,2.79941,0.153661,0.211107,6.84815,2.8804,-9.5,4.05735,0.956263,1.80664,0.630737,0.05,0.41686,1.24225,0.05,0.338151,1.61302,0.491201,0.05,14.6809,4.75616,0.05,0.05,0.05,8.95471,7.24725,9.9917,4.09405,0.05,0.0768505,0.05,0.05,0.0835938,0.05,0.05,0.05,0.1006,0.05,0.05,0.05,0.05,0.05,0.07,0.212018,0.05,0.143681,0.102523,0.092342,3.5,0.194421,0.05,0.63258,2.08,0.408681,0.139668,0.145566,0.230805,0.11082,0.194444,0.24085,0.202527,0.131575,0.194322,0.164828,1.17985,2.4606,0.277519,0.58024,0.867191,0.3,0.17,0.134116,0.474117,0.05,0.05,0.60358,0.195816,0.146504,0.552535,0.21,0.556544,0.566683,1.35003,0.55613,1.04837,4.33033,0.05,0.566886,4.59667,0.05,0.642669,0.874762,0.282878,0.05,0.701588,0.05,0.69119,0.340545,0.41216,0.258151,5.26865,0.817057,2.80704,0.409327,0.734239,0.831998,0.05,0.884876,1.1683,0.05,1.12001,0.05,1.99333,0.617827,0.75016,0.310812,6.57068,32.8733,0.05,2.03189,1.53878,1.8031,0.05,0.05,1.82784,1.37689,0.05,3.86,0.05,0.13108,0.0548258,0.267631,0.05,0.05,1.46333,0.05,0.184557,0.343893,0.218646,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
1094,0.99,0.0585088,0.05,0.134804,0.199917,0.457137,0.104227,0.125933,0.05,0.211316,0.05,0.05,0.174869,0.05,0.350591,0.05,0.0980426,0.157793,5.87847,0.05,0.920408,0.05,0.05,0.3,0.05,1.1028,0.729113,2.85254,0.15662,0.209086,7.88342,3.31585,-9.5,4.10879,0.812676,1.53536,0.536029,0.05,0.422076,1.05572,0.05,0.330106,1.37082,0.497237,0.05,11.6024,3.75883,0.05,0.05,0.05,7.07698,5.72756,7.89652,3.23556,0.05,0.0768505,0.05,0.05,0.0835938,0.05,0.05,0.05,0.1006,0.05,0.05,0.05,0.05,0.05,0.07,0.26891,0.05,0.180672,0.127527,0.114381,3.48,0.246188,0.05,0.617694,2.03,0.40409,0.136382,0.14214,0.225374,0.108212,0.189868,0.24085,0.197761,0.128479,0.194322,0.164828,1.10422,2.30288,0.28265,0.543048,0.811606,0.3,0.17,0.123718,0.437358,0.05,0.05,0.556783,0.180634,0.135146,0.509696,0.21,0.537756,0.547553,1.30445,0.566088,1.01298,4.98497,0.05,0.614967,4.58333,0.05,0.697176,0.948954,0.291211,0.05,0.761093,0.05,0.749813,0.369428,0.415559,0.280046,5.29661,0.886355,2.95921,0.444044,0.62399,0.812204,0.05,0.863824,1.1405,0.05,1.09337,0.05,1.98667,0.62542,0.759379,0.314631,5.19286,26.21,0.05,2.36401,1.53742,2.09783,0.05,0.05,2.12661,1.60195,0.05,3.89333,0.05,0.13108,0.0548258,0.272187,0.05,0.05,1.46667,0.05,0.20021,0.37306,0.212265,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
1095,0.986667,0.0569396,0.05,0.108109,0.158508,0.468615,0.0844415,0.101243,0.05,0.167332,0.05,0.05,0.13912,0.05,0.32511,0.05,0.0796543,0.167932,6.15502,0.05,0.96371,0.05,0.05,0.3,0.05,1.576,0.726887,2.8658,0.154078,0.211192,8.55298,3.59747,-9.5,4.15086,0.904362,1.70858,0.596504,0.05,0.429198,1.17483,0.05,0.320244,1.52547,0.497237,0.05,10.2812,3.33078,0.05,0.05,0.05,6.27106,5.07531,6.99727,2.86709,0.05,0.0768505,0.05,0.05,0.0835938,0.05,0.05,0.05,0.1006,0.05,0.05,0.05,0.05,0.05,0.07,0.211911,0.05,0.143612,0.102477,0.0923008,3.47667,0.194324,0.05,0.547866,2.05333,0.411458,0.120964,0.126072,0.199896,0.0959792,0.168404,0.24085,0.175405,0.113955,0.194322,0.164828,1.02397,2.13551,0.284217,0.503579,0.752618,0.3,0.17,0.115017,0.4066,0.05,0.05,0.517627,0.16793,0.125641,0.473851,0.21,0.520833,0.530322,1.2634,0.562485,0.981105,5.40836,0.05,0.28697,4.60333,0.05,0.325332,0.442823,0.296235,0.05,0.355159,0.05,0.349895,0.172391,0.415278,0.133603,5.3294,0.413612,2.96019,0.20721,0.694389,0.78794,0.05,0.838018,1.10643,0.05,1.0607,0.05,1.98333,0.62542,0.759379,0.314631,4.6015,19.59,0.05,2.8399,1.55083,2.52014,0.05,0.05,2.55471,1.92443,0.05,3.96333,0.05,0.13108,0.0548258,0.274263,0.05,0.05,1.47,0.05,0.100266,0.174086,0.213985,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
